reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.25,8799
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.3,8883
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.35,9032
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.4,9275
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.45,9306
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.5,9330
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.55,9359
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.6,9499
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.65,9601
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.7,9619
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.75,9789
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.8,9923
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.85,10039
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.9,10515
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.95,18795
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.975,21824
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.99,25107
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.01,367
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.025,891
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.05,2351
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.1,5459
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.15,6862
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.2,7145
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.25,7418
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.3,7688
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.35,7994
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.4,8110
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.45,8190
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.5,8196
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.55,8441
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.6,8515
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.65,8789
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.7,8895
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.75,8898
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.8,8944
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.85,8974
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.9,9580
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.95,13245
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.975,20390
2026-02-28,wk inc flu hosp,3,2026-03-21,US,quantile,0.99,27707
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.01,342
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.025,958
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.05,4204
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.1,7199
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.15,7349
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.2,7384
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.25,7463
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.3,7563
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.35,7599
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.4,7705
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.45,7712
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.5,7764
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.55,7947
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.6,8245
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.65,8360
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.7,9306
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.75,9539
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.8,9677
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.85,9880
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.9,10178
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.95,12894
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.975,14451
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.99,17011
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.01,322
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.025,942
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.05,2733
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.1,5531
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.15,5604
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.2,5636
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.25,6002
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.3,6096
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.35,6126
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.4,6417
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.45,6499
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.5,6729
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.55,6729
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.6,6817
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.65,6879
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.7,7069
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.75,7593
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.8,7665
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.85,8880
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.9,10640
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.95,15030
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.975,18131
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.99,20653
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.01,391
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.025,770
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.05,2467
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.1,4805
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.15,4856
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.2,5063
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.25,5167
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.3,5219
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.35,5247
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.4,5433
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.45,5594
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.5,5704
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.55,5724
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.6,5739
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.65,5747
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.7,5761
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.75,6625
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.8,7016
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.85,7684
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.9,8090
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.95,13738
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.975,22647
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.99,25960
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.01,345
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.025,998
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.05,3692
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.1,6299
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.15,6455
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.2,6738
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.25,6927
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.3,6948
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.35,6974
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.4,6983
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.45,7073
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.5,7098
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.55,7135
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.6,7151
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.65,7236
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.7,7310
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.75,7925
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.8,8136
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.85,8322
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.9,8740
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.95,10198
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.975,11814
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.99,12144
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.01,339
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.025,817
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.05,2927
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.1,5139
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.15,5706
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.2,5760
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.25,5776
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.3,5808
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.35,5813
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.4,5821
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.45,6054
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.5,6073
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.55,6102
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.6,6212
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.65,6445
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.7,6492
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.75,6559
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.8,6795
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.85,6856
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.9,10626
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.95,11548
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.975,15218
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.99,18288
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.01,333
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.025,780
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.05,2402
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.1,4849
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.15,4903
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.2,5005
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.25,5020
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.3,5195
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.35,5205
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.4,5358
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.45,5377
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.5,5395
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.55,5396
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.6,5477
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.65,5871
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.7,5898
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.75,6103
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.8,6346
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.85,6933
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.9,9512
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.95,13292
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.975,14100
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.99,27491
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.01,348
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.025,877
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.05,3975
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.1,4854
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.15,4907
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.2,4971
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.25,5050
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.3,5246
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.35,5299
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.4,5430
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.45,5459
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.5,5594
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.55,5601
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.6,5740
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.65,5832
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.7,5937
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.75,5941
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.8,5968
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.85,6584
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.9,6784
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.95,8081
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.975,9520
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.99,10102
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.01,369
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.025,904
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.05,3072
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.1,3726
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.15,4023
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.2,4171
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.25,4177
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.3,4354
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.35,4412
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.4,4470
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.45,4678
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.5,4768
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.55,5300
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.6,5345
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.65,5380
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.7,5465
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.75,5495
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.8,5859
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.85,6095
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.9,7061
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.95,8785
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.975,10106
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.99,13825
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.01,380
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.025,964
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.05,2585
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.1,3000
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.15,3518
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.2,3578
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.25,3609
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.3,3618
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.35,3823
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.4,3926
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.45,3957
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.5,3975
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.55,4091
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.6,4119
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.65,4178
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.7,4547
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.75,4622
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.8,4952
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.85,5841
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.9,7337
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.95,7746
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.975,10332
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.99,18363
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.01,354
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.025,804
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.05,2577
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.1,2966
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.15,3033
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.2,3050
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.25,3173
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.3,3294
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.35,3337
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.4,3347
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.45,3359
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.5,3625
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.55,3629
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.6,3797
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.65,3951
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.7,3989
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.75,3992
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.8,4043
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.85,4466
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.9,4795
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.95,4891
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.975,5054
2026-03-28,wk inc flu hosp,1,2026-04-04,US,quantile,0.99,8529
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.01,325
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.025,1057
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.05,2164
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.1,2172
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.15,2474
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.2,2599
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.25,2604
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.3,2659
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.35,2791
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.4,2969
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.45,3021
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.5,3122
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.55,3159
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.6,3196
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.65,3306
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.7,3319
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.75,3575
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.8,3645
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.85,3691
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.9,4013
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.95,4944
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.975,6206
2026-03-28,wk inc flu hosp,2,2026-04-11,US,quantile,0.99,11924
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.01,378
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.025,839
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.05,1763
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.1,1813
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.15,1837
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.2,1913
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.25,1973
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.3,2007
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.35,2019
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.4,2158
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.45,2368
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.5,2607
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.55,2693
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.6,2786
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.65,2943
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.7,3305
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.75,3390
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.8,3421
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.85,3512
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.9,3578
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.95,4445
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.975,5233
2026-03-28,wk inc flu hosp,3,2026-04-18,US,quantile,0.99,13795
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.01,352
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.025,937
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.05,2213
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.1,2267
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.15,2307
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.2,2326
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.25,2339
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.3,2369
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.35,2392
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.4,2422
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.45,2446
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.5,2488
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.55,2496
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.6,2557
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.65,2590
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.7,2725
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.75,2797
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.8,2884
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.85,2928
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.9,3008
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.95,3440
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.975,3493
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.99,8573
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.01,388
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.025,883
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.05,925
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.1,1081
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.15,1270
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.2,1308
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.25,1360
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.3,1488
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.35,1587
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.4,1654
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.45,1696
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.5,1916
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.55,2001
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.6,2036
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.65,2087
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.7,2089
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.75,2131
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.8,2400
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.85,2556
