as_of,target,target_end_date,location,location_name,observation,weekly_rate
5/27/2026,wk inc flu hosp,4/22/2023,US,US,980,0.288141235
5/27/2026,wk inc flu hosp,4/22/2023,US,US,980,0.288141235
5/27/2026,wk inc flu hosp,4/29/2023,US,US,905,0.26608961
5/27/2026,wk inc flu hosp,4/29/2023,US,US,905,0.26608961
5/27/2026,wk inc flu hosp,5/6/2023,US,US,992,0.291669495
5/27/2026,wk inc flu hosp,5/6/2023,US,US,992,0.291669495
5/27/2026,wk inc flu hosp,5/13/2023,US,US,978,0.287553191
5/27/2026,wk inc flu hosp,5/13/2023,US,US,978,0.287553191
5/27/2026,wk inc flu hosp,5/20/2023,US,US,1116,0.328128181
5/27/2026,wk inc flu hosp,5/20/2023,US,US,1116,0.328128181
5/27/2026,wk inc flu hosp,5/27/2023,US,US,974,0.286377105
5/27/2026,wk inc flu hosp,5/27/2023,US,US,974,0.286377105
5/27/2026,wk inc flu hosp,6/3/2023,US,US,939,0.276086346
5/27/2026,wk inc flu hosp,6/3/2023,US,US,939,0.276086346
5/27/2026,wk inc flu hosp,6/10/2023,US,US,937,0.275498303
5/27/2026,wk inc flu hosp,6/10/2023,US,US,937,0.275498303
5/27/2026,wk inc flu hosp,6/17/2023,US,US,873,0.256680916
5/27/2026,wk inc flu hosp,6/17/2023,US,US,873,0.256680916
5/27/2026,wk inc flu hosp,6/24/2023,US,US,813,0.239039616
5/27/2026,wk inc flu hosp,6/24/2023,US,US,813,0.239039616
5/27/2026,wk inc flu hosp,7/1/2023,US,US,837,0.246096136
5/27/2026,wk inc flu hosp,7/1/2023,US,US,837,0.246096136
5/27/2026,wk inc flu hosp,7/8/2023,US,US,699,0.205521146
5/27/2026,wk inc flu hosp,7/8/2023,US,US,699,0.205521146
5/27/2026,wk inc flu hosp,7/15/2023,US,US,736,0.216399948
5/27/2026,wk inc flu hosp,7/15/2023,US,US,736,0.216399948
5/27/2026,wk inc flu hosp,7/22/2023,US,US,644,0.189349954
5/27/2026,wk inc flu hosp,7/22/2023,US,US,644,0.189349954
5/27/2026,wk inc flu hosp,7/29/2023,US,US,767,0.225514619
5/27/2026,wk inc flu hosp,7/29/2023,US,US,767,0.225514619
5/27/2026,wk inc flu hosp,8/5/2023,US,US,687,0.201992886
5/27/2026,wk inc flu hosp,8/5/2023,US,US,687,0.201992886
5/27/2026,wk inc flu hosp,8/12/2023,US,US,704,0.206991254
5/27/2026,wk inc flu hosp,8/12/2023,US,US,704,0.206991254
5/27/2026,wk inc flu hosp,8/19/2023,US,US,738,0.216987991
5/27/2026,wk inc flu hosp,8/19/2023,US,US,738,0.216987991
5/27/2026,wk inc flu hosp,8/26/2023,US,US,795,0.233747226
5/27/2026,wk inc flu hosp,8/26/2023,US,US,795,0.233747226
5/27/2026,wk inc flu hosp,9/2/2023,US,US,879,0.258445046
5/27/2026,wk inc flu hosp,9/2/2023,US,US,879,0.258445046
5/27/2026,wk inc flu hosp,9/9/2023,US,US,803,0.236099399
5/27/2026,wk inc flu hosp,9/9/2023,US,US,803,0.236099399
5/27/2026,wk inc flu hosp,9/16/2023,US,US,818,0.240509724
5/27/2026,wk inc flu hosp,9/16/2023,US,US,818,0.240509724
5/27/2026,wk inc flu hosp,9/23/2023,US,US,879,0.258445046
5/27/2026,wk inc flu hosp,9/23/2023,US,US,879,0.258445046
5/27/2026,wk inc flu hosp,9/30/2023,US,US,1025,0.30137221
5/27/2026,wk inc flu hosp,9/30/2023,US,US,1025,0.30137221
5/27/2026,wk inc flu hosp,10/7/2023,US,US,1110,0.326364051
5/27/2026,wk inc flu hosp,10/7/2023,US,US,1110,0.326364051
5/27/2026,wk inc flu hosp,10/14/2023,US,US,1219,0.358412413
5/27/2026,wk inc flu hosp,10/14/2023,US,US,1219,0.358412413
5/27/2026,wk inc flu hosp,10/21/2023,US,US,1461,0.429565657
5/27/2026,wk inc flu hosp,10/21/2023,US,US,1461,0.429565657
5/27/2026,wk inc flu hosp,10/28/2023,US,US,1613,0.47425695
5/27/2026,wk inc flu hosp,10/28/2023,US,US,1613,0.47425695
5/27/2026,wk inc flu hosp,11/4/2023,US,US,2010,0.590983553
5/27/2026,wk inc flu hosp,11/4/2023,US,US,2010,0.590983553
5/27/2026,wk inc flu hosp,11/11/2023,US,US,2776,0.81620415
5/27/2026,wk inc flu hosp,11/11/2023,US,US,2776,0.81620415
5/27/2026,wk inc flu hosp,11/18/2023,US,US,3493,1.027017686
5/27/2026,wk inc flu hosp,11/18/2023,US,US,3493,1.027017686
5/27/2026,wk inc flu hosp,11/25/2023,US,US,4381,1.288108928
5/27/2026,wk inc flu hosp,11/25/2023,US,US,4381,1.288108928
5/27/2026,wk inc flu hosp,12/2/2023,US,US,5948,1.748840881
5/27/2026,wk inc flu hosp,12/2/2023,US,US,5948,1.748840881
5/27/2026,wk inc flu hosp,12/9/2023,US,US,7474,2.197517947
5/27/2026,wk inc flu hosp,12/9/2023,US,US,7474,2.197517947
5/27/2026,wk inc flu hosp,12/16/2023,US,US,10286,3.024306877
5/27/2026,wk inc flu hosp,12/16/2023,US,US,10286,3.024306877
5/27/2026,wk inc flu hosp,12/23/2023,US,US,15727,4.624078773
5/27/2026,wk inc flu hosp,12/23/2023,US,US,15727,4.624078773
5/27/2026,wk inc flu hosp,12/30/2023,US,US,21684,6.375565849
5/27/2026,wk inc flu hosp,12/30/2023,US,US,21684,6.375565849
5/27/2026,wk inc flu hosp,1/6/2024,US,US,19540,5.745183393
5/27/2026,wk inc flu hosp,1/6/2024,US,US,19540,5.745183393
5/27/2026,wk inc flu hosp,1/13/2024,US,US,15919,4.680530933
5/27/2026,wk inc flu hosp,1/13/2024,US,US,15919,4.680530933
5/27/2026,wk inc flu hosp,1/20/2024,US,US,13308,3.912840358
5/27/2026,wk inc flu hosp,1/20/2024,US,US,13308,3.912840358
5/27/2026,wk inc flu hosp,1/27/2024,US,US,12993,3.820223532
5/27/2026,wk inc flu hosp,1/27/2024,US,US,12993,3.820223532
5/27/2026,wk inc flu hosp,2/3/2024,US,US,11965,3.517969258
5/27/2026,wk inc flu hosp,2/3/2024,US,US,11965,3.517969258
5/27/2026,wk inc flu hosp,2/10/2024,US,US,11638,3.421824172
5/27/2026,wk inc flu hosp,2/10/2024,US,US,11638,3.421824172
5/27/2026,wk inc flu hosp,2/17/2024,US,US,11135,3.273931273
5/27/2026,wk inc flu hosp,2/17/2024,US,US,11135,3.273931273
5/27/2026,wk inc flu hosp,2/24/2024,US,US,10874,3.197191618
5/27/2026,wk inc flu hosp,2/24/2024,US,US,10874,3.197191618
5/27/2026,wk inc flu hosp,3/2/2024,US,US,10826,3.183078578
5/27/2026,wk inc flu hosp,3/2/2024,US,US,10826,3.183078578
5/27/2026,wk inc flu hosp,3/9/2024,US,US,9421,2.769978134
5/27/2026,wk inc flu hosp,3/9/2024,US,US,9421,2.769978134
5/27/2026,wk inc flu hosp,3/16/2024,US,US,7326,2.15400274
5/27/2026,wk inc flu hosp,3/16/2024,US,US,7326,2.15400274
5/27/2026,wk inc flu hosp,3/23/2024,US,US,6043,1.77677294
5/27/2026,wk inc flu hosp,3/23/2024,US,US,6043,1.77677294
5/27/2026,wk inc flu hosp,3/30/2024,US,US,5581,1.640934929
5/27/2026,wk inc flu hosp,3/30/2024,US,US,5581,1.640934929
5/27/2026,wk inc flu hosp,4/6/2024,US,US,5074,1.491865943
5/27/2026,wk inc flu hosp,4/6/2024,US,US,5074,1.491865943
5/27/2026,wk inc flu hosp,4/13/2024,US,US,4077,1.19872634
5/27/2026,wk inc flu hosp,4/13/2024,US,US,4077,1.19872634
5/27/2026,wk inc flu hosp,4/20/2024,US,US,2943,0.865305769
5/27/2026,wk inc flu hosp,4/20/2024,US,US,2943,0.865305769
5/27/2026,wk inc flu hosp,4/27/2024,US,US,2417,0.710650372
5/27/2026,wk inc flu hosp,4/27/2024,US,US,2417,0.710650372
5/27/2026,wk inc flu hosp,5/4/2024,US,US,1486,0.436916199
5/27/2026,wk inc flu hosp,5/4/2024,US,US,1486,0.436916199
5/27/2026,wk inc flu hosp,5/11/2024,US,US,852,0.250506461
5/27/2026,wk inc flu hosp,5/11/2024,US,US,852,0.250506461
5/27/2026,wk inc flu hosp,5/18/2024,US,US,681,0.200228756
5/27/2026,wk inc flu hosp,5/18/2024,US,US,681,0.200228756
5/27/2026,wk inc flu hosp,5/25/2024,US,US,610,0.179353217
5/27/2026,wk inc flu hosp,5/25/2024,US,US,610,0.179353217
5/27/2026,wk inc flu hosp,6/1/2024,US,US,590,0.173472784
5/27/2026,wk inc flu hosp,6/1/2024,US,US,590,0.173472784
5/27/2026,wk inc flu hosp,6/8/2024,US,US,511,0.150245072
5/27/2026,wk inc flu hosp,6/8/2024,US,US,511,0.150245072
5/27/2026,wk inc flu hosp,6/15/2024,US,US,517,0.152009202
5/27/2026,wk inc flu hosp,6/15/2024,US,US,517,0.152009202
5/27/2026,wk inc flu hosp,6/22/2024,US,US,441,0.129663556
5/27/2026,wk inc flu hosp,6/22/2024,US,US,441,0.129663556
5/27/2026,wk inc flu hosp,6/29/2024,US,US,356,0.104671714
5/27/2026,wk inc flu hosp,6/29/2024,US,US,356,0.104671714
5/27/2026,wk inc flu hosp,7/6/2024,US,US,341,0.100261389
5/27/2026,wk inc flu hosp,7/6/2024,US,US,341,0.100261389
5/27/2026,wk inc flu hosp,7/13/2024,US,US,367,0.107905952
5/27/2026,wk inc flu hosp,7/13/2024,US,US,367,0.107905952
5/27/2026,wk inc flu hosp,7/20/2024,US,US,324,0.09526302
5/27/2026,wk inc flu hosp,7/20/2024,US,US,324,0.09526302
5/27/2026,wk inc flu hosp,7/27/2024,US,US,273,0.080267915
5/27/2026,wk inc flu hosp,7/27/2024,US,US,273,0.080267915
5/27/2026,wk inc flu hosp,8/3/2024,US,US,275,0.080855959
5/27/2026,wk inc flu hosp,8/3/2024,US,US,275,0.080855959
5/27/2026,wk inc flu hosp,8/10/2024,US,US,275,0.080855959
5/27/2026,wk inc flu hosp,8/10/2024,US,US,275,0.080855959
5/27/2026,wk inc flu hosp,8/17/2024,US,US,273,0.080267915
5/27/2026,wk inc flu hosp,8/17/2024,US,US,273,0.080267915
5/27/2026,wk inc flu hosp,8/24/2024,US,US,274,0.080561937
5/27/2026,wk inc flu hosp,8/24/2024,US,US,274,0.080561937
5/27/2026,wk inc flu hosp,8/31/2024,US,US,259,0.076151612
5/27/2026,wk inc flu hosp,8/31/2024,US,US,259,0.076151612
5/27/2026,wk inc flu hosp,9/7/2024,US,US,223,0.065566832
5/27/2026,wk inc flu hosp,9/7/2024,US,US,223,0.065566832
5/27/2026,wk inc flu hosp,9/14/2024,US,US,319,0.093792912
5/27/2026,wk inc flu hosp,9/14/2024,US,US,319,0.093792912
5/27/2026,wk inc flu hosp,9/21/2024,US,US,293,0.086148349
5/27/2026,wk inc flu hosp,9/21/2024,US,US,293,0.086148349
5/27/2026,wk inc flu hosp,9/28/2024,US,US,223,0.065566832
5/27/2026,wk inc flu hosp,9/28/2024,US,US,223,0.065566832
5/27/2026,wk inc flu hosp,10/5/2024,US,US,286,0.084090197
5/27/2026,wk inc flu hosp,10/5/2024,US,US,286,0.084090197
5/27/2026,wk inc flu hosp,10/12/2024,US,US,295,0.086736392
5/27/2026,wk inc flu hosp,10/12/2024,US,US,295,0.086736392
5/27/2026,wk inc flu hosp,10/19/2024,US,US,556,0.163476047
5/27/2026,wk inc flu hosp,10/19/2024,US,US,556,0.163476047
5/27/2026,wk inc flu hosp,10/26/2024,US,US,1087,0.319601553
5/27/2026,wk inc flu hosp,10/26/2024,US,US,1087,0.319601553
5/27/2026,wk inc flu hosp,11/2/2024,US,US,1017,0.299020036
5/27/2026,wk inc flu hosp,11/2/2024,US,US,1017,0.299020036
5/27/2026,wk inc flu hosp,11/9/2024,US,US,2177,0.640085171
5/27/2026,wk inc flu hosp,11/9/2024,US,US,2177,0.640085171
5/27/2026,wk inc flu hosp,11/16/2024,US,US,2615,0.768866662
5/27/2026,wk inc flu hosp,11/16/2024,US,US,2615,0.768866662
5/27/2026,wk inc flu hosp,11/23/2024,US,US,3281,0.964685093
5/27/2026,wk inc flu hosp,11/23/2024,US,US,3281,0.964685093
5/27/2026,wk inc flu hosp,11/30/2024,US,US,4436,1.304280119
5/27/2026,wk inc flu hosp,11/30/2024,US,US,4436,1.304280119
5/27/2026,wk inc flu hosp,12/7/2024,US,US,6518,1.916433232
5/27/2026,wk inc flu hosp,12/7/2024,US,US,6518,1.916433232
5/27/2026,wk inc flu hosp,12/14/2024,US,US,9592,2.82025584
5/27/2026,wk inc flu hosp,12/14/2024,US,US,9592,2.82025584
5/27/2026,wk inc flu hosp,12/21/2024,US,US,16124,4.740805375
5/27/2026,wk inc flu hosp,12/21/2024,US,US,16124,4.740805375
5/27/2026,wk inc flu hosp,12/28/2024,US,US,28650,8.423720788
5/27/2026,wk inc flu hosp,12/28/2024,US,US,28650,8.423720788
5/27/2026,wk inc flu hosp,1/4/2025,US,US,39645,11.65648903
5/27/2026,wk inc flu hosp,1/4/2025,US,US,39645,11.65648903
5/27/2026,wk inc flu hosp,1/11/2025,US,US,31855,9.366060234
5/27/2026,wk inc flu hosp,1/11/2025,US,US,31855,9.366060234
5/27/2026,wk inc flu hosp,1/18/2025,US,US,33712,9.912058472
5/27/2026,wk inc flu hosp,1/18/2025,US,US,33712,9.912058472
5/27/2026,wk inc flu hosp,1/25/2025,US,US,41454,12.18837423
5/27/2026,wk inc flu hosp,1/25/2025,US,US,41454,12.18837423
5/27/2026,wk inc flu hosp,2/1/2025,US,US,52607,15.46759789
5/27/2026,wk inc flu hosp,2/1/2025,US,US,52607,15.46759789
5/27/2026,wk inc flu hosp,2/8/2025,US,US,55624,16.35466126
5/27/2026,wk inc flu hosp,2/8/2025,US,US,55624,16.35466126
5/27/2026,wk inc flu hosp,2/15/2025,US,US,47895,14.08216779
5/27/2026,wk inc flu hosp,2/15/2025,US,US,47895,14.08216779
5/27/2026,wk inc flu hosp,2/22/2025,US,US,39387,11.58063144
5/27/2026,wk inc flu hosp,2/22/2025,US,US,39387,11.58063144
5/27/2026,wk inc flu hosp,3/1/2025,US,US,31961,9.397226531
5/27/2026,wk inc flu hosp,3/1/2025,US,US,31961,9.397226531
5/27/2026,wk inc flu hosp,3/8/2025,US,US,24724,7.26939172
5/27/2026,wk inc flu hosp,3/8/2025,US,US,24724,7.26939172
5/27/2026,wk inc flu hosp,3/15/2025,US,US,18864,5.546424745
5/27/2026,wk inc flu hosp,3/15/2025,US,US,18864,5.546424745
5/27/2026,wk inc flu hosp,3/22/2025,US,US,14043,4.128946284
5/27/2026,wk inc flu hosp,3/22/2025,US,US,14043,4.128946284
5/27/2026,wk inc flu hosp,3/29/2025,US,US,9976,2.93316016
5/27/2026,wk inc flu hosp,3/29/2025,US,US,9976,2.93316016
5/27/2026,wk inc flu hosp,4/5/2025,US,US,6989,2.054917438
5/27/2026,wk inc flu hosp,4/5/2025,US,US,6989,2.054917438
5/27/2026,wk inc flu hosp,4/12/2025,US,US,5066,1.48951377
5/27/2026,wk inc flu hosp,4/12/2025,US,US,5066,1.48951377
5/27/2026,wk inc flu hosp,4/19/2025,US,US,3971,1.167560044
5/27/2026,wk inc flu hosp,4/19/2025,US,US,3971,1.167560044
5/27/2026,wk inc flu hosp,4/26/2025,US,US,3314,0.974387808
5/27/2026,wk inc flu hosp,4/26/2025,US,US,3314,0.974387808
5/27/2026,wk inc flu hosp,5/3/2025,US,US,2545,0.748285145
5/27/2026,wk inc flu hosp,5/3/2025,US,US,2545,0.748285145
5/27/2026,wk inc flu hosp,5/10/2025,US,US,2183,0.641849301
5/27/2026,wk inc flu hosp,5/10/2025,US,US,2183,0.641849301
5/27/2026,wk inc flu hosp,5/17/2025,US,US,1899,0.558347148
5/27/2026,wk inc flu hosp,5/17/2025,US,US,1899,0.558347148
5/27/2026,wk inc flu hosp,5/24/2025,US,US,1745,0.513067811
5/27/2026,wk inc flu hosp,5/24/2025,US,US,1745,0.513067811
5/27/2026,wk inc flu hosp,5/31/2025,US,US,1850,0.543940086
5/27/2026,wk inc flu hosp,5/31/2025,US,US,1850,0.543940086
5/27/2026,wk inc flu hosp,6/7/2025,US,US,1534,0.451029239
5/27/2026,wk inc flu hosp,6/7/2025,US,US,1534,0.451029239
5/27/2026,wk inc flu hosp,6/14/2025,US,US,1519,0.446618914
5/27/2026,wk inc flu hosp,6/14/2025,US,US,1519,0.446618914
5/27/2026,wk inc flu hosp,6/21/2025,US,US,1362,0.400457512
5/27/2026,wk inc flu hosp,6/21/2025,US,US,1362,0.400457512
5/27/2026,wk inc flu hosp,6/28/2025,US,US,1159,0.340771113
5/27/2026,wk inc flu hosp,6/28/2025,US,US,1159,0.340771113
5/27/2026,wk inc flu hosp,7/5/2025,US,US,1005,0.295491776
5/27/2026,wk inc flu hosp,7/5/2025,US,US,1005,0.295491776
5/27/2026,wk inc flu hosp,7/12/2025,US,US,971,0.28549504
5/27/2026,wk inc flu hosp,7/12/2025,US,US,971,0.28549504
